4	2	4	3	3	6	3	2	5	8	3.71	3.8	3	2	1	1	5.3	1	0	0	0
5	3	2	3	1	2	3	3	2	1	3.68	4	3	3	3	3	3.9	0	0	1	0
4	3	2	3	2	5	1	2	3	6	3.68	3.1	3	3	1	3	5.5	0	0	0	1
6	2	3	3	3	4	3	3	2	1	.	4.1	3	3	2	3	3.1	0	0	1	0
5	3	2	3	3	3	2	1	2	6	3.84	3.8	3	3	3	3	4.2	0	0	0	1
6	2	2	3	3	3	3	1	4	1	3.52	4.4	3	3	3	2	2.3	0	0	1	0
7	2	2	3	3	2	3	3	4	2	2.68	4.7	3	3	3	2	2	0	0	0	0
3	7	7	1	2	4	3	3	3	6	3.6	3.6	1	1	2	3	3.9	0	0	0	1
7	1	1	3	3	7	3	3	4	6	.	4.2	3	3	1	2	2.8	0	0	0	1
3	5	5	3	1	6	1	1	1	1	.	3.3	1	1	1	3	6.1	0	0	1	0
5	3	3	3	3	2	3	3	1	6	3.88	4.5	3	3	3	3	2.8	0	0	0	1
5	2	2	3	3	7	2	3	7	1	.	4.1	3	3	1	1	3.8	0	0	1	0
6	2	1	3	3	6	2	3	1	3	2.5	4.1	3	3	1	3	4.1	1	1	0	0
6	3	2	3	3	6	3	3	3	6	3.47	4.3	3	3	1	3	3.1	0	0	0	1
7	1	1	3	3	7	3	3	1	3	.	4.7	3	3	1	3	3.7	0	1	0	0
6	1	1	3	3	2	3	1	2	6	.	4.6	3	3	3	3	3.1	0	0	0	1
7	2	1	3	3	4	3	3	3	6	3.1	4.9	3	3	2	3	2.1	0	0	0	1
5	4	2	3	3	5	1	2	4	6	3.3	4.1	2	3	1	2	4.5	0	0	0	1
7	2	1	3	3	5	2	3	5	6	3.17	4.4	3	3	1	1	2.4	0	0	0	1
6	2	2	3	3	3	3	3	2	6	.	4.4	3	3	3	3	4.1	0	0	0	1
6	2	1	3	3	7	2	2	2	1	.	4.1	3	3	1	3	3.1	0	0	1	0
4	4	4	3	3	3	1	3	1	1	3.49	3.5	2	2	3	3	4.9	0	0	1	0
6	2	2	3	3	2	3	3	2	6	3.68	4.1	3	3	3	3	3.7	0	0	0	1
6	6	5	3	3	5	3	3	2	2	3.68	3.9	1	1	1	3	4.6	0	0	0	0
4	7	4	2	1	7	1	3	7	1	3.97	3.8	1	2	1	1	6.2	0	0	1	0
5	2	2	3	3	5	2	3	6	3	2.68	4.2	3	3	1	1	3.2	1	1	0	0
5	5	3	3	3	6	2	2	4	6	3.97	4.4	1	3	1	2	4.5	0	0	0	1
5	3	4	3	3	6	1	2	6	6	3.9	4.1	3	2	1	1	4.6	1	0	0	1
6	3	2	3	3	6	3	1	2	1	3.65	4.5	3	3	1	3	4.4	0	0	1	0
6	3	2	3	3	1	3	3	3	1	3.9	4	3	3	3	3	3.8	1	0	1	0
5	4	2	3	3	4	2	3	5	1	.	3.9	2	3	2	1	4	0	0	1	0
7	1	1	3	3	5	3	1	3	3	3.56	4	3	3	1	3	2.8	0	1	0	0
7	1	2	3	3	2	3	3	2	1	3.08	4.7	3	3	3	3	4	0	0	1	0
7	2	2	3	3	5	3	3	4	1	2.61	4	3	3	1	2	4.3	1	0	1	0
6	2	1	3	3	6	2	3	1	1	.	3.9	3	3	1	3	4.1	0	0	1	0
7	1	1	3	3	3	3	1	2	6	2.8	4.5	3	3	3	3	4.7	0	0	0	1
5	5	4	3	2	5	3	1	4	1	4	3.7	1	2	1	2	3.2	0	0	1	0
6	2	1	3	3	3	3	3	2	6	3.93	4.9	3	3	3	3	3	0	0	0	1
5	2	1	3	3	5	1	1	5	3	3.4	3.7	3	3	1	1	5.9	0	1	0	0
7	1	1	3	3	3	3	3	2	6	.	4.6	3	3	3	3	3.6	0	0	0	1
6	5	2	3	3	7	2	2	6	2	2.67	4	1	3	1	1	2.9	0	0	0	0
7	5	6	2	2	7	2	1	5	3	2.13	4.4	1	1	1	1	4.4	0	1	0	0
6	2	2	3	3	6	2	3	5	8	2.6	4.6	3	3	1	1	3.5	0	0	0	0
7	2	1	3	3	7	3	3	4	1	2.13	4.3	3	3	1	2	3.1	0	0	1	0
5	5	3	2	3	5	2	2	5	1	3.57	4.5	1	3	1	1	4.7	0	0	1	0
6	2	1	3	3	3	3	3	2	6	3.28	4.7	3	3	3	3	2.6	0	0	0	1
7	2	1	3	3	6	1	2	4	1	.	4.9	3	3	1	2	3.4	1	0	1	0
7	2	1	3	3	2	3	3	1	6	3.86	4.8	3	3	3	3	4.2	0	0	0	1
5	3	4	3	3	5	2	3	3	6	3.16	4.2	3	2	1	3	4.6	0	0	0	1
5	4	4	3	3	5	3	3	4	1	3.9	4.5	2	2	1	2	3.9	0	0	1	0
5	2	2	3	3	3	3	3	4	6	3.2	4.1	3	3	3	2	3.7	0	0	0	1
6	1	1	3	3	6	2	2	6	6	2.6	4.3	3	3	1	1	5.6	1	0	0	1
6	2	3	3	3	3	3	3	2	6	4	4.9	3	3	3	3	1.9	0	0	0	1
7	1	1	3	3	2	3	3	2	6	3.31	4.9	3	3	3	3	2.5	0	0	0	1
6	4	5	1	3	6	1	1	3	6	2.7	3.9	2	1	1	3	1.8	0	0	0	1
5	1	1	3	3	6	3	3	3	8	3.01	4	3	3	1	3	3.9	0	0	0	0
6	2	2	3	3	4	1	2	4	1	3.6	3.8	3	3	2	2	4.9	1	0	1	0
4	5	6	3	3	7	1	1	6	8	.	4.4	1	1	1	1	5.4	0	0	0	0
4	4	1	3	2	1	3	3	1	8	2.61	4.3	2	3	3	3	1.6	0	0	0	0
4	6	6	2	1	7	1	1	7	3	2.2	3.1	1	1	1	1	6.5	1	1	0	0
5	2	3	3	2	2	3	3	2	3	3.19	4.4	3	3	3	3	2.6	1	1	0	0
6	2	1	3	3	3	3	3	5	8	.	4.5	3	3	3	1	3.9	0	0	0	0
5	2	2	3	3	5	1	3	4	3	2.7	4.2	3	3	1	2	5.3	0	1	0	0
6	2	2	3	3	1	3	3	2	8	.	4.1	3	3	3	3	3.2	0	0	0	0
4	3	2	3	3	6	1	3	4	3	2.37	3.9	3	3	1	2	4.8	0	1	0	0
5	4	4	2	2	5	3	2	3	1	3.04	3.6	2	2	1	3	5.2	1	0	1	0
7	1	1	3	3	6	3	2	3	6	.	4.1	3	3	1	3	4.6	0	0	0	1
5	4	5	3	3	5	2	3	2	6	2.99	3.8	2	1	1	3	3.2	0	0	0	1
6	2	2	3	3	4	3	3	5	3	.	4.5	3	3	2	1	3	0	1	0	0
6	2	1	3	3	5	3	3	4	6	3.6	4.5	3	3	1	2	3.5	0	0	0	1
7	1	1	3	3	3	3	3	1	6	.	4.3	3	3	3	3	3.7	0	0	0	1
7	2	1	3	3	7	1	3	7	6	3.95	3.7	3	3	1	1	5.7	0	0	0	1
7	2	1	3	3	3	2	3	2	3	.	3.8	3	3	3	3	3.7	0	1	0	0
5	5	3	3	3	5	2	3	4	1	.	3.4	1	3	1	2	3.1	1	0	1	0
7	1	1	3	3	7	1	1	7	6	3.56	4.4	3	3	1	1	4.6	0	0	0	1
6	3	3	3	3	7	2	3	6	6	.	4.2	3	3	1	1	4.2	0	0	0	1
4	1	1	3	3	7	1	1	1	8	.	2.6	3	3	1	3	5.1	0	0	0	0
6	2	2	3	3	3	3	3	3	6	2.54	3.9	3	3	3	3	4	0	0	0	1
6	1	2	3	3	7	1	1	4	6	3.61	4.4	3	3	1	2	7	0	0	0	1
7	1	1	3	3	4	3	3	1	1	3.16	4.6	3	3	2	3	3	0	0	1	0
5	5	1	2	3	7	2	3	7	5	2.12	3.9	1	3	1	1	4.7	0	0	0	0
5	7	4	3	3	7	3	1	7	2	3.02	4	1	2	1	1	5.1	0	0	0	0
7	2	1	3	3	6	3	2	4	6	3.75	4.5	3	3	1	2	3.1	0	0	0	1
6	2	1	3	3	5	2	3	5	3	.	4.5	3	3	1	1	2.5	1	1	0	0
5	4	5	3	2	5	2	2	4	3	.	3.7	2	1	1	2	4.9	0	1	0	0
5	5	4	2	2	6	2	2	3	1	.	3.9	1	2	1	3	5.1	0	0	1	0
6	2	1	3	3	5	3	3	2	1	3.69	4	3	3	1	3	4.1	1	0	1	0
6	3	3	3	3	2	3	3	3	1	.	4.1	3	3	3	3	3.3	0	0	1	0
7	1	1	3	3	1	3	3	1	6	3.09	4.6	3	3	3	3	1.9	0	0	0	1
6	2	2	2	2	7	1	1	6	3	.	4	3	3	1	1	5	1	1	0	0
7	1	1	3	3	6	3	3	1	3	.	4.3	3	3	1	3	3.1	1	1	0	0
3	5	6	3	2	6	1	1	6	5	3.16	3.6	1	1	1	1	3.2	0	0	0	0
4	7	4	1	1	7	2	3	3	3	2.62	3.8	1	2	1	3	4.1	1	1	0	0
3	5	3	3	3	6	3	3	6	1	3.2	4.8	1	3	1	1	4.7	1	0	1	0
7	1	1	3	3	5	3	3	2	3	2.77	4.6	3	3	1	3	3.7	0	1	0	0
6	5	5	3	3	2	3	3	1	8	3.2	4.5	1	1	3	3	2.3	0	0	0	0
6	1	2	3	3	2	3	3	2	3	.	4.7	3	3	3	3	3.9	0	1	0	0
5	4	1	3	3	5	2	3	5	3	2.4	4.3	2	3	1	1	2.6	0	1	0	0
7	1	1	3	3	2	3	3	7	6	3.85	4.6	3	3	3	1	2.8	0	0	0	1
6	2	1	3	3	3	1	3	1	8	.	4.2	3	3	3	3	2.3	0	0	0	0
7	1	1	3	3	4	3	3	1	6	2.94	4.7	3	3	2	3	2.1	0	0	0	1
5	4	3	3	3	7	1	2	7	3	.	4.8	2	3	1	1	2.4	0	1	0	0
6	6	4	3	3	1	3	3	1	1	2.48	3.4	1	2	3	3	2.4	0	0	1	0
6	2	1	3	3	7	1	1	7	1	3.26	3.8	3	3	1	1	5.1	0	0	1	0
6	4	4	3	3	5	2	3	4	3	.	4.2	2	2	1	2	4.5	1	1	0	0
6	2	1	3	3	5	1	1	3	6	.	3.8	3	3	1	3	4.7	1	0	0	1
6	5	2	3	2	6	1	2	5	5	2.81	4.2	1	3	1	1	4.8	0	0	0	0
5	6	3	3	3	2	3	3	2	6	3.5	4.5	1	3	3	3	3.2	0	0	0	1
2	3	3	2	2	4	1	1	5	1	3.22	3.8	3	3	2	1	5.3	0	0	1	0
4	3	3	3	3	6	2	1	6	3	.	3.9	3	3	1	1	5.6	1	1	0	0
3	5	1	1	1	1	3	3	1	1	3.52	3.9	1	3	3	3	4.4	0	0	1	0
6	1	1	3	3	4	3	3	2	6	2.88	4.5	3	3	2	3	4	0	0	0	1
7	1	1	3	3	7	1	1	5	1	1.7	3.1	3	3	1	1	2.4	0	0	1	0
5	3	3	3	3	3	3	3	5	8	3	4.5	3	3	3	1	3.1	0	0	0	0
5	3	4	3	3	2	1	1	2	3	2.7	4.4	3	2	3	3	3.5	1	1	0	0
6	2	3	3	3	4	3	3	5	6	.	4.7	3	3	2	1	2.6	0	0	0	1
3	5	5	1	1	3	3	3	3	3	2.05	4.2	1	1	3	3	5	0	1	0	0
5	1	2	3	3	1	2	1	2	6	4	4.3	3	3	3	3	5.1	0	0	0	1
4	1	4	3	2	7	2	3	1	6	.	3.7	3	2	1	3	6.2	1	0	0	1
6	2	1	3	3	3	2	3	2	3	3.14	4	3	3	3	3	3.9	1	1	0	0
6	5	1	3	3	7	1	1	7	8	3.43	3.7	1	3	1	1	5.4	0	0	0	0
7	1	1	3	3	1	3	1	1	1	3.41	4.6	3	3	3	3	4.1	0	0	1	0
5	5	3	3	2	1	3	3	1	6	3.7	3.9	1	3	3	3	5.2	0	0	0	1
7	1	4	3	3	5	3	1	4	6	.	4	3	2	1	2	5.4	0	0	0	1
5	2	1	3	3	5	3	3	3	6	2.99	4.2	3	3	1	3	4.6	0	0	0	1
6	4	4	3	2	5	3	3	2	3	2.56	4.4	2	2	1	3	3.8	1	1	0	0
4	4	2	3	2	5	2	3	2	3	2.56	4.1	2	3	1	3	3.3	0	1	0	0
6	2	1	3	3	4	3	3	3	3	.	4.4	3	3	2	3	4.6	0	1	0	0
1	7	6	1	1	6	1	1	3	8	4	3.2	1	1	1	3	6.2	0	0	0	0
6	1	1	3	3	5	2	1	2	6	.	4.1	3	3	1	3	3.9	1	0	0	1
4	7	5	1	2	7	2	1	5	8	.	3.8	1	1	1	1	5.7	1	0	0	0
7	2	1	3	3	7	3	3	4	3	2.87	4	3	3	1	2	4.5	1	1	0	0
4	6	5	2	1	6	1	2	3	2	3.36	4.1	1	1	1	3	5.9	0	0	0	0
5	2	3	3	3	6	2	2	2	6	2.33	4.2	3	3	1	3	4.8	0	0	0	1
6	1	1	3	2	7	1	2	5	3	2.79	3.9	3	3	1	1	5.1	0	1	0	0
7	3	2	3	3	7	1	3	6	3	.	4.3	3	3	1	1	5.7	0	1	0	0
3	5	5	1	1	5	1	3	5	1	.	4.1	1	1	1	1	5.1	0	0	1	0
7	1	1	3	3	2	3	3	5	3	3.37	4.8	3	3	3	1	4.4	1	1	0	0
4	6	5	1	2	6	1	1	5	1	3.3	3.5	1	1	1	1	4.3	1	0	1	0
6	4	3	3	3	6	1	3	4	1	2.9	3.9	2	3	1	2	4.4	0	0	1	0
6	2	2	3	3	5	3	3	2	1	2.94	3.9	3	3	1	3	4.5	1	0	1	0
3	6	5	1	3	5	3	1	1	1	3.06	3.4	1	1	1	3	6.2	0	0	1	0
6	3	2	3	3	3	3	3	1	6	4	4.4	3	3	3	3	3	0	0	0	1
4	2	2	3	3	6	3	3	2	1	.	4.8	3	3	1	3	3.9	0	0	1	0
5	3	4	3	2	5	3	3	2	6	3.81	3.4	3	2	1	3	5.1	0	0	0	1
6	2	2	3	3	4	3	1	5	3	.	4.2	3	3	2	1	2.5	0	1	0	0
6	1	1	3	3	4	2	3	1	6	.	4.3	3	3	2	3	2.9	0	0	0	1
5	2	2	3	2	3	3	3	3	1	3.04	3.6	3	3	3	3	4.3	0	0	1	0
5	1	2	3	3	2	3	3	2	6	3.05	4.6	3	3	3	3	2.3	0	0	0	1
5	7	4	3	3	6	3	2	6	6	.	4.3	1	2	1	1	4.5	0	0	0	1
7	1	1	3	3	1	3	3	1	1	.	4	3	3	3	3	6.4	0	0	1	0
5	4	3	3	3	4	3	3	5	3	.	4.4	2	3	2	1	4	1	1	0	0
5	3	2	3	3	7	3	3	3	3	3.06	4.6	3	3	1	3	3.5	0	1	0	0
2	7	3	3	2	7	1	1	7	6	3.19	4	1	3	1	1	5.5	0	0	0	1
7	5	1	3	3	5	2	3	1	6	.	4.1	1	3	1	3	3.7	0	0	0	1
2	7	6	3	1	6	2	2	2	6	3.16	3.5	1	1	1	3	3.7	0	0	0	1
5	4	3	3	3	5	2	3	4	3	.	3.6	2	3	1	2	3.6	1	1	0	0
4	2	4	1	1	5	1	2	5	1	2.9	3.5	3	2	1	1	5.5	0	0	1	0
5	4	1	2	2	1	3	3	1	1	2.41	4.1	2	3	3	3	3.7	1	0	1	0
4	5	4	2	2	6	1	1	5	1	2.68	3.3	1	2	1	1	6	0	0	1	0
6	2	2	3	3	5	1	3	4	3	.	3.4	3	3	1	2	4.7	0	1	0	0
6	1	1	3	3	3	3	3	3	6	3.63	3.9	3	3	3	3	5.1	0	0	0	1
7	2	1	3	3	2	3	3	1	6	3.73	4.4	3	3	3	3	2.6	0	0	0	1
5	5	5	3	1	6	1	3	5	1	3.24	3.8	1	1	1	1	5.2	0	0	1	0
6	2	1	3	3	1	3	3	4	3	.	4	3	3	3	2	1.2	1	1	0	0
3	3	3	3	3	6	2	3	5	.	2.88	4.3	3	3	1	1	3	1	.	.	.
4	5	4	2	1	5	1	1	5	3	2.3	3.8	1	2	1	1	4.7	1	1	0	0
6	2	2	3	3	1	3	3	1	3	3.3	4.1	3	3	3	3	2.8	1	1	0	0
7	2	1	3	3	2	3	3	2	3	.	4.5	3	3	3	3	2.5	1	1	0	0
6	2	1	3	3	2	3	3	2	6	.	3.8	3	3	3	3	3.5	0	0	0	1
6	2	1	3	3	1	3	3	1	1	2.07	4.4	3	3	3	3	2.3	1	0	1	0
6	4	4	3	3	6	1	2	5	1	.	3.4	2	2	1	1	4.3	0	0	1	0
6	1	1	3	3	3	2	3	4	6	2.76	4.1	3	3	3	2	3.1	1	0	0	1
6	3	2	3	3	2	3	3	2	3	3.2	5	3	3	3	3	4.1	0	1	0	0
6	4	3	3	3	3	1	2	3	3	2.72	3.5	2	3	3	3	4.8	0	1	0	0
6	2	2	3	3	4	3	3	3	6	3.56	4.3	3	3	2	3	4.9	0	0	0	1
7	1	2	3	3	2	3	3	1	8	.	4.8	3	3	3	3	1.8	1	0	0	0
5	4	4	3	2	5	3	3	3	1	.	3.7	2	2	1	3	3.4	1	0	1	0
5	3	2	3	3	6	1	1	5	3	.	3.9	3	3	1	1	4.4	1	1	0	0
5	3	3	3	3	1	3	3	1	3	.	3.6	3	3	3	3	4.3	0	1	0	0
6	2	2	3	3	2	3	3	2	1	3.04	4.4	3	3	3	3	3	0	0	1	0
6	5	5	3	3	7	1	1	6	3	.	4.1	1	1	1	1	4.2	0	1	0	0
7	3	2	3	2	1	3	3	1	6	3.53	4.8	3	3	3	3	1.7	0	0	0	1
7	1	1	3	3	7	3	3	6	3	.	3.7	3	3	1	1	5	1	1	0	0
4	5	4	3	3	2	2	3	5	3	.	4.6	1	2	3	1	4.4	1	1	0	0
6	1	1	3	3	2	3	3	1	6	2.94	3.7	3	3	3	3	4.6	0	0	0	1
5	3	3	3	2	7	1	3	7	3	.	3.4	3	3	1	1	5.2	1	1	0	0
5	7	3	3	2	7	1	1	6	6	1.82	3.2	1	3	1	1	3.6	0	0	0	1
4	5	6	3	3	7	1	2	4	8	.	3.7	1	1	1	2	4.6	0	0	0	0
4	6	5	2	2	5	1	3	5	6	2.91	4.2	1	1	1	1	4.1	0	0	0	1
6	3	3	3	3	3	1	2	4	3	2.79	4.4	3	3	3	2	4.2	0	1	0	0
7	1	3	3	3	7	1	1	5	1	3.08	3.3	3	3	1	1	6.5	0	0	1	0
6	4	4	3	3	5	2	3	6	3	3.09	3.8	2	2	1	1	4.3	1	1	0	0
7	4	1	3	3	7	2	3	7	6	2.5	4.2	2	3	1	1	4.1	0	0	0	1
4	3	2	3	3	6	2	2	5	3	2.98	3.3	3	3	1	1	5.2	1	1	0	0
6	2	2	3	3	5	3	2	2	6	.	4.2	3	3	1	3	4.1	0	0	0	1
3	6	5	1	2	7	1	2	6	3	3.28	3.9	1	1	1	1	4.4	.	1	0	0
7	1	3	2	2	5	1	3	1	6	.	3.8	3	3	1	3	4.7	0	0	0	1
7	1	1	3	3	6	3	3	6	3	2.79	4.2	3	3	1	1	4.1	1	1	0	0
4	4	5	2	2	3	2	3	3	1	2.9	3.9	2	1	3	3	5.4	1	0	1	0
6	1	1	3	3	2	3	3	1	8	3.32	4.1	3	3	3	3	2.5	0	0	0	0
1	7	7	1	3	1	3	3	1	6	2.92	4.2	1	1	3	3	4	0	0	0	1
7	1	1	3	3	2	3	1	2	6	2.88	4.2	3	3	3	3	3.1	0	0	0	1
5	4	1	3	3	3	3	3	2	6	3.33	4.3	2	3	3	3	4.6	0	0	0	1
7	4	1	3	2	1	3	3	1	6	2.75	4.6	2	3	3	3	1	0	0	0	1
6	2	2	2	2	6	3	3	2	3	.	4.2	3	3	1	3	2.9	0	1	0	0
6	2	2	3	3	2	3	3	2	1	3.41	4.7	3	3	3	3	3.5	0	0	1	0
3	3	4	2	2	4	3	3	3	1	.	3.9	3	2	2	3	3.9	0	0	1	0
4	6	5	3	2	3	3	3	3	1	.	3.7	1	1	3	3	5.9	0	0	1	0
5	5	5	3	3	6	2	3	5	3	.	4.4	1	1	1	1	5.1	1	1	0	0
5	5	3	3	2	4	2	3	5	3	2.68	4.4	1	3	2	1	2.7	1	1	0	0
4	3	3	3	3	5	2	3	3	3	3.7	4.3	3	3	1	3	4	0	1	0	0
6	6	3	3	3	7	1	1	7	3	2.45	4.7	1	3	1	1	5.5	1	1	0	0
5	6	3	2	2	5	1	1	5	3	3	4.3	1	3	1	1	4.8	1	1	0	0
5	2	3	3	3	6	1	2	5	1	3.17	4.2	3	3	1	1	4.6	0	0	1	0
5	6	5	3	2	6	3	1	4	6	3.23	3.6	1	1	1	2	4.8	0	0	0	1
6	2	1	3	3	5	2	3	3	8	3.15	4.3	3	3	1	3	4.2	0	0	0	0
6	2	1	3	3	7	2	3	4	1	.	4.8	3	3	1	2	5.4	0	0	1	0
7	1	1	3	3	4	3	2	5	3	2.89	4.2	3	3	2	1	3.2	0	1	0	0
4	4	3	3	3	5	2	2	5	3	2.68	3.1	2	3	1	1	5.3	0	1	0	0
5	2	1	3	2	3	3	3	2	6	3.6	4	3	3	3	3	3.6	0	0	0	1
6	2	1	3	3	6	1	3	5	3	.	3.6	3	3	1	1	4.5	0	1	0	0
6	5	1	3	3	7	3	1	5	6	.	3.5	1	3	1	1	3.8	0	0	0	1
5	3	2	3	3	6	1	2	5	1	3.52	4	3	3	1	1	4.6	0	0	1	0
6	2	2	3	3	4	2	2	3	1	2.5	3.6	3	3	2	3	4.4	1	0	1	0
4	1	1	2	3	5	2	3	3	6	.	4.1	3	3	1	3	4.9	0	0	0	1
7	1	1	3	3	6	2	3	7	3	3	4.2	3	3	1	1	3.2	1	1	0	0
7	2	1	3	3	2	3	3	1	6	.	4.4	3	3	3	3	2.2	0	0	0	1
2	6	5	2	1	1	3	3	1	6	3.5	2.7	1	1	3	3	6.1	0	0	0	1
4	4	4	2	1	5	1	3	6	3	.	3.8	2	2	1	1	4.5	1	1	0	0
5	1	2	3	3	3	3	3	3	6	3.2	4	3	3	3	3	4.4	0	0	0	1
5	6	5	3	3	7	1	3	6	3	.	4.6	1	1	1	1	5.9	1	1	0	0
4	4	2	1	3	4	3	3	4	1	.	3.5	2	3	2	2	4.2	1	0	1	0
7	3	6	3	3	7	2	3	1	3	3.7	3.7	3	1	1	3	5.2	0	1	0	0
7	1	1	3	3	3	2	3	3	6	.	3.7	3	3	3	3	3.2	0	0	0	1
6	3	3	3	3	5	2	3	4	1	.	4	3	3	1	2	4.8	0	0	1	0
5	3	2	3	2	4	2	3	3	1	3.6	4.1	3	3	2	3	4	0	0	1	0
7	7	7	3	3	2	3	3	2	6	.	3.2	1	1	3	3	4.8	0	0	0	1
2	6	7	3	2	5	1	3	5	5	3.2	3.5	1	1	1	1	4.3	0	0	0	0
6	3	4	3	3	6	1	3	2	3	.	4.3	3	2	1	3	4.8	0	1	0	0
6	3	2	3	3	4	2	2	4	3	.	3.8	3	3	2	2	4.1	0	1	0	0
6	1	1	3	3	4	3	3	4	6	2.9	4.9	3	3	2	2	4.6	0	0	0	1
5	4	3	3	3	5	2	1	4	2	.	3.5	2	3	1	2	5.1	0	0	0	0
7	2	2	3	3	6	3	2	4	6	.	4.5	3	3	1	2	4.6	0	0	0	1
6	4	1	3	3	5	3	3	1	6	3.4	3.6	2	3	1	3	3.4	0	0	0	1
6	3	5	3	3	5	1	3	5	1	2.87	4	3	1	1	1	4.3	0	0	1	0
6	4	3	3	3	5	3	3	3	3	.	4.3	2	3	1	3	4.9	0	1	0	0
7	1	1	3	3	5	1	3	4	6	3.9	5.1	3	3	1	2	3.5	0	0	0	1
6	1	5	3	3	7	3	3	4	5	.	3.1	3	1	1	2	4.2	0	0	0	0
5	4	4	3	3	5	3	2	6	2	.	3.3	2	2	1	1	4	0	0	0	0
5	3	1	3	3	6	1	1	5	1	2.68	4	3	3	1	1	3.7	0	0	1	0
1	4	1	3	3	6	2	3	4	3	.	4	2	3	1	2	4	1	1	0	0
7	1	1	3	3	5	2	1	3	6	.	3.7	3	3	1	3	4.4	0	0	0	1
6	3	4	3	3	4	2	3	4	1	3.33	4	3	2	2	2	5.4	0	0	1	0
6	2	1	3	3	7	2	3	5	1	.	3.8	3	3	1	1	5.4	1	0	1	0
5	5	2	3	2	5	1	3	6	2	2.7	3.7	1	3	1	1	5.8	0	0	0	0
5	2	2	3	3	5	3	2	5	6	2.8	4.2	3	3	1	1	4.7	0	0	0	1
5	1	1	3	3	3	3	3	1	1	.	4	3	3	3	3	2.9	0	0	1	0
4	5	5	2	3	7	1	3	7	3	2.9	3.7	1	1	1	1	6.1	1	1	0	0
7	1	1	3	3	6	3	3	2	6	.	4.3	3	3	1	3	2.6	1	0	0	1
4	4	4	3	3	4	3	3	5	1	.	4.6	2	2	2	1	3.5	1	0	1	0
5	2	2	2	2	5	3	2	4	1	.	4.9	3	3	1	2	3.6	1	0	1	0
7	2	1	3	3	5	1	3	5	6	.	4.3	3	3	1	1	4.1	0	0	0	1
7	1	1	3	3	5	3	2	4	8	2.7	4.7	3	3	1	2	4.2	0	0	0	0
5	2	1	3	3	5	3	3	2	3	3.39	4.5	3	3	1	3	2.9	0	1	0	0
7	1	1	3	3	5	3	3	4	6	.	4.2	3	3	1	2	2.7	0	0	0	1
6	2	2	3	3	4	3	3	2	6	3.97	4.3	3	3	2	3	3.2	0	0	0	1
7	1	1	3	3	7	1	3	1	1	.	4.1	3	3	1	3	5.1	0	0	1	0
6	2	3	3	3	5	3	3	5	8	3.41	4.6	3	3	1	1	2.9	0	0	0	0
5	1	1	3	3	7	2	3	5	6	2.9	3.9	3	3	1	1	5.5	0	0	0	1
7	1	2	3	3	6	3	3	5	1	3.65	4	3	3	1	1	2.7	0	0	1	0
4	6	5	2	1	7	2	2	4	3	.	4.2	1	1	1	2	5	1	1	0	0
6	2	2	3	3	5	2	3	4	1	.	4.4	3	3	1	2	3.7	0	0	1	0
6	2	2	3	3	5	3	3	3	6	.	4.7	3	3	1	3	2.8	0	0	0	1
7	5	1	3	3	1	3	3	1	6	3.85	4.6	1	3	3	3	3.3	0	0	0	1
5	4	2	3	3	5	3	2	3	8	3.96	4.4	2	3	1	3	4.1	0	0	0	0
6	2	4	3	3	3	2	3	2	1	3.5	4.3	3	2	3	3	3.4	0	0	1	0
6	3	1	3	2	1	3	3	1	6	.	4.4	3	3	3	3	3.1	0	0	0	1
1	7	1	3	3	5	3	2	5	3	3.15	4.2	1	3	1	1	4.2	1	1	0	0
6	2	2	3	3	6	2	1	2	1	3.4	3.6	3	3	1	3	5	0	0	1	0
6	2	1	3	3	7	1	3	5	6	3	4	3	3	1	1	4.3	0	0	0	1
7	1	1	3	3	5	3	3	1	6	3.17	4	3	3	1	3	4	0	0	0	1
2	3	2	3	3	5	1	3	3	1	2.7	4.2	3	3	1	3	5.1	0	0	1	0
3	5	1	3	2	3	1	3	1	1	3.6	4.9	1	3	3	3	4.2	0	0	1	0
6	4	3	3	3	6	2	2	4	6	.	3.9	2	3	1	2	5.4	0	0	0	1
7	1	2	3	3	3	3	3	4	6	3.36	4.4	3	3	3	2	2.2	0	0	0	1
5	3	2	3	3	7	3	3	3	6	.	3.4	3	3	1	3	3.8	0	0	0	1
7	1	1	3	3	3	3	3	1	8	3.21	4.6	3	3	3	3	1.9	0	0	0	0
4	6	2	3	2	1	3	3	1	6	.	3.9	1	3	3	3	3.7	1	0	0	1
5	4	3	1	1	5	3	1	7	1	3.56	4.4	2	3	1	1	3.9	1	0	1	0
6	2	5	1	3	5	3	3	1	1	.	3.1	3	1	1	3	4.9	0	0	1	0
5	2	1	3	3	2	3	3	1	6	3.57	4.6	3	3	3	3	4	0	0	0	1
7	3	2	3	3	6	2	3	4	3	.	3.9	3	3	1	2	4.7	1	1	0	0
4	5	4	3	2	5	1	2	5	1	2.96	3.5	1	2	1	1	3.2	1	0	1	0
5	5	2	3	3	3	3	3	3	1	3.2	4.2	1	3	3	3	2.7	0	0	1	0
5	3	3	3	3	3	3	3	2	6	3.5	4.2	3	3	3	3	4.2	0	0	0	1
5	6	4	3	2	7	1	3	6	3	2.63	4	1	2	1	1	3.8	0	1	0	0
5	5	1	3	3	7	3	3	7	4	3.6	3.6	1	3	1	1	5.7	0	0	0	0
